Fields,BoundingBox,X,Y,id,left,top,right,bottom
227,"[-93.5308492643960,44.0779210790811;-93.5308102643960,44.0779600790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",227,-93.53085312,44.07795461,-93.53081412,44.07791561
228,"[-93.5308492643960,44.0778820790811;-93.5308102643960,44.0779210790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",228,-93.53085312,44.07791561,-93.53081412,44.07787661
229,"[-93.5308492643960,44.0778430790811;-93.5308102643960,44.0778820790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",229,-93.53085312,44.07787661,-93.53081412,44.07783761
230,"[-93.5308492643960,44.0778040790811;-93.5308102643960,44.0778430790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",230,-93.53085312,44.07783761,-93.53081412,44.07779861
231,"[-93.5308492643960,44.0777650790811;-93.5308102643960,44.0778040790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",231,-93.53085312,44.07779861,-93.53081412,44.07775961
232,"[-93.5308492643960,44.0777260790811;-93.5308102643960,44.0777650790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",232,-93.53085312,44.07775961,-93.53081412,44.07772061
233,"[-93.5308492643960,44.0776870790811;-93.5308102643960,44.0777260790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",233,-93.53085312,44.07772061,-93.53081412,44.07768161
234,"[-93.5308492643960,44.0776480790811;-93.5308102643960,44.0776870790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",234,-93.53085312,44.07768161,-93.53081412,44.07764261
235,"[-93.5308492643960,44.0776090790811;-93.5308102643960,44.0776480790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",235,-93.53085312,44.07764261,-93.53081412,44.07760361
236,"[-93.5308492643960,44.0775700790811;-93.5308102643960,44.0776090790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",236,-93.53085312,44.07760361,-93.53081412,44.07756461
237,"[-93.5308492643960,44.0775310790811;-93.5308102643960,44.0775700790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",237,-93.53085312,44.07756461,-93.53081412,44.07752561
238,"[-93.5308492643960,44.0774920790811;-93.5308102643960,44.0775310790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",238,-93.53085312,44.07752561,-93.53081412,44.07748661
239,"[-93.5308492643960,44.0774530790811;-93.5308102643960,44.0774920790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",239,-93.53085312,44.07748661,-93.53081412,44.07744761
240,"[-93.5308492643960,44.0774140790811;-93.5308102643960,44.0774530790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",240,-93.53085312,44.07744761,-93.53081412,44.07740861
241,"[-93.5308492643960,44.0773750790811;-93.5308102643960,44.0774140790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",241,-93.53085312,44.07740861,-93.53081412,44.07736961
242,"[-93.5308492643960,44.0773360790811;-93.5308102643960,44.0773750790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",242,-93.53085312,44.07736961,-93.53081412,44.07733061
243,"[-93.5308492643960,44.0772970790811;-93.5308102643960,44.0773360790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",243,-93.53085312,44.07733061,-93.53081412,44.07729161
244,"[-93.5308492643960,44.0772580790811;-93.5308102643960,44.0772970790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",244,-93.53085312,44.07729161,-93.53081412,44.07725261
245,"[-93.5308492643960,44.0772190790811;-93.5308102643960,44.0772580790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",245,-93.53085312,44.07725261,-93.53081412,44.07721361
246,"[-93.5308492643960,44.0771800790811;-93.5308102643960,44.0772190790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",246,-93.53085312,44.07721361,-93.53081412,44.07717461
247,"[-93.5308492643960,44.0771410790811;-93.5308102643960,44.0771800790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",247,-93.53085312,44.07717461,-93.53081412,44.07713561
248,"[-93.5308492643960,44.0771020790811;-93.5308102643960,44.0771410790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",248,-93.53085312,44.07713561,-93.53081412,44.07709661
249,"[-93.5308492643960,44.0770630790811;-93.5308102643960,44.0771020790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",249,-93.53085312,44.07709661,-93.53081412,44.07705761
250,"[-93.5308492643960,44.0770240790811;-93.5308102643960,44.0770630790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",250,-93.53085312,44.07705761,-93.53081412,44.07701861
251,"[-93.5308492643960,44.0769850790811;-93.5308102643960,44.0770240790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",251,-93.53085312,44.07701861,-93.53081412,44.07697961
252,"[-93.5308492643960,44.0769460790811;-93.5308102643960,44.0769850790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",252,-93.53085312,44.07697961,-93.53081412,44.07694061
253,"[-93.5308492643960,44.0769070790811;-93.5308102643960,44.0769460790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",253,-93.53085312,44.07694061,-93.53081412,44.07690161
254,"[-93.5308492643960,44.0768680790811;-93.5308102643960,44.0769070790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",254,-93.53085312,44.07690161,-93.53081412,44.07686261
255,"[-93.5308492643960,44.0768290790811;-93.5308102643960,44.0768680790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",255,-93.53085312,44.07686261,-93.53081412,44.07682361
256,"[-93.5308492643960,44.0767900790811;-93.5308102643960,44.0768290790811]","[-93.5308492643960,-93.5308102643960,-93.5308102643960,-93.5308492643960,-93.5308492643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",256,-93.53085312,44.07682361,-93.53081412,44.07678461
257,"[-93.5308102643960,44.0779990790811;-93.5307712643960,44.0780380790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",257,-93.53081412,44.07803261,-93.53077512,44.07799361
258,"[-93.5308102643960,44.0779600790811;-93.5307712643960,44.0779990790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",258,-93.53081412,44.07799361,-93.53077512,44.07795461
259,"[-93.5308102643960,44.0779210790811;-93.5307712643960,44.0779600790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",259,-93.53081412,44.07795461,-93.53077512,44.07791561
260,"[-93.5308102643960,44.0778820790811;-93.5307712643960,44.0779210790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",260,-93.53081412,44.07791561,-93.53077512,44.07787661
261,"[-93.5308102643960,44.0778430790811;-93.5307712643960,44.0778820790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",261,-93.53081412,44.07787661,-93.53077512,44.07783761
262,"[-93.5308102643960,44.0778040790811;-93.5307712643960,44.0778430790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",262,-93.53081412,44.07783761,-93.53077512,44.07779861
263,"[-93.5308102643960,44.0777650790811;-93.5307712643960,44.0778040790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",263,-93.53081412,44.07779861,-93.53077512,44.07775961
264,"[-93.5308102643960,44.0777260790811;-93.5307712643960,44.0777650790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",264,-93.53081412,44.07775961,-93.53077512,44.07772061
265,"[-93.5308102643960,44.0776870790811;-93.5307712643960,44.0777260790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",265,-93.53081412,44.07772061,-93.53077512,44.07768161
266,"[-93.5308102643960,44.0776480790811;-93.5307712643960,44.0776870790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",266,-93.53081412,44.07768161,-93.53077512,44.07764261
267,"[-93.5308102643960,44.0776090790811;-93.5307712643960,44.0776480790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",267,-93.53081412,44.07764261,-93.53077512,44.07760361
268,"[-93.5308102643960,44.0775700790811;-93.5307712643960,44.0776090790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",268,-93.53081412,44.07760361,-93.53077512,44.07756461
269,"[-93.5308102643960,44.0775310790811;-93.5307712643960,44.0775700790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",269,-93.53081412,44.07756461,-93.53077512,44.07752561
270,"[-93.5308102643960,44.0774920790811;-93.5307712643960,44.0775310790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",270,-93.53081412,44.07752561,-93.53077512,44.07748661
271,"[-93.5308102643960,44.0774530790811;-93.5307712643960,44.0774920790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",271,-93.53081412,44.07748661,-93.53077512,44.07744761
272,"[-93.5308102643960,44.0774140790811;-93.5307712643960,44.0774530790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",272,-93.53081412,44.07744761,-93.53077512,44.07740861
273,"[-93.5308102643960,44.0773750790811;-93.5307712643960,44.0774140790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",273,-93.53081412,44.07740861,-93.53077512,44.07736961
274,"[-93.5308102643960,44.0773360790811;-93.5307712643960,44.0773750790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",274,-93.53081412,44.07736961,-93.53077512,44.07733061
275,"[-93.5308102643960,44.0772970790811;-93.5307712643960,44.0773360790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",275,-93.53081412,44.07733061,-93.53077512,44.07729161
276,"[-93.5308102643960,44.0772580790811;-93.5307712643960,44.0772970790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",276,-93.53081412,44.07729161,-93.53077512,44.07725261
277,"[-93.5308102643960,44.0772190790811;-93.5307712643960,44.0772580790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",277,-93.53081412,44.07725261,-93.53077512,44.07721361
278,"[-93.5308102643960,44.0771800790811;-93.5307712643960,44.0772190790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",278,-93.53081412,44.07721361,-93.53077512,44.07717461
279,"[-93.5308102643960,44.0771410790811;-93.5307712643960,44.0771800790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",279,-93.53081412,44.07717461,-93.53077512,44.07713561
280,"[-93.5308102643960,44.0771020790811;-93.5307712643960,44.0771410790811]","[-93.5308102643960,-93.5307712643960,-93.5307712643960,-93.5308102643960,-93.5308102643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",280,-93.53081412,44.07713561,-93.53077512,44.07709661
