Fields,BoundingBox,X,Y,id,left,top,right,bottom
86,"[-93.5395019997029,44.0654327916904;-93.5394634197029,44.0654713716904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",90,-93.53949319,44.06547297,-93.53945461,44.06543439
87,"[-93.5395019997029,44.0653942116904;-93.5394634197029,44.0654327916904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",91,-93.53949319,44.06543439,-93.53945461,44.06539581
88,"[-93.5395019997029,44.0653556316904;-93.5394634197029,44.0653942116904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",92,-93.53949319,44.06539581,-93.53945461,44.06535723
89,"[-93.5395019997029,44.0653170516904;-93.5394634197029,44.0653556316904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",93,-93.53949319,44.06535723,-93.53945461,44.06531865
90,"[-93.5395019997029,44.0652784716904;-93.5394634197029,44.0653170516904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",94,-93.53949319,44.06531865,-93.53945461,44.06528007
91,"[-93.5395019997029,44.0652398916904;-93.5394634197029,44.0652784716904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",95,-93.53949319,44.06528007,-93.53945461,44.06524149
92,"[-93.5395019997029,44.0652013116904;-93.5394634197029,44.0652398916904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",96,-93.53949319,44.06524149,-93.53945461,44.06520291
93,"[-93.5395019997029,44.0651627316904;-93.5394634197029,44.0652013116904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",97,-93.53949319,44.06520291,-93.53945461,44.06516433
94,"[-93.5395019997029,44.0651241516904;-93.5394634197029,44.0651627316904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",98,-93.53949319,44.06516433,-93.53945461,44.06512575
95,"[-93.5395019997029,44.0650855716904;-93.5394634197029,44.0651241516904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",99,-93.53949319,44.06512575,-93.53945461,44.06508717
96,"[-93.5395019997029,44.0650469916904;-93.5394634197029,44.0650855716904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",100,-93.53949319,44.06508717,-93.53945461,44.06504859
97,"[-93.5395019997029,44.0650084116904;-93.5394634197029,44.0650469916904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",101,-93.53949319,44.06504859,-93.53945461,44.06501001
98,"[-93.5395019997029,44.0649698316904;-93.5394634197029,44.0650084116904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",102,-93.53949319,44.06501001,-93.53945461,44.06497143
99,"[-93.5395019997029,44.0649312516904;-93.5394634197029,44.0649698316904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",103,-93.53949319,44.06497143,-93.53945461,44.06493285
100,"[-93.5395019997029,44.0648926716904;-93.5394634197029,44.0649312516904]","[-93.5395019997029,-93.5394634197029,-93.5394634197029,-93.5395019997029,-93.5395019997029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",104,-93.53949319,44.06493285,-93.53945461,44.06489427
101,"[-93.5394634197029,44.0656256916904;-93.5394248397029,44.0656642716904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",106,-93.53945461,44.06566587,-93.53941603,44.06562729
102,"[-93.5394634197029,44.0655871116904;-93.5394248397029,44.0656256916904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",107,-93.53945461,44.06562729,-93.53941603,44.06558871
103,"[-93.5394634197029,44.0655485316904;-93.5394248397029,44.0655871116904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",108,-93.53945461,44.06558871,-93.53941603,44.06555013
104,"[-93.5394634197029,44.0655099516904;-93.5394248397029,44.0655485316904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",109,-93.53945461,44.06555013,-93.53941603,44.06551155
105,"[-93.5394634197029,44.0654713716904;-93.5394248397029,44.0655099516904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",110,-93.53945461,44.06551155,-93.53941603,44.06547297
106,"[-93.5394634197029,44.0654327916904;-93.5394248397029,44.0654713716904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",111,-93.53945461,44.06547297,-93.53941603,44.06543439
107,"[-93.5394634197029,44.0653942116904;-93.5394248397029,44.0654327916904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",112,-93.53945461,44.06543439,-93.53941603,44.06539581
108,"[-93.5394634197029,44.0653556316904;-93.5394248397029,44.0653942116904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",113,-93.53945461,44.06539581,-93.53941603,44.06535723
109,"[-93.5394634197029,44.0653170516904;-93.5394248397029,44.0653556316904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",114,-93.53945461,44.06535723,-93.53941603,44.06531865
110,"[-93.5394634197029,44.0652784716904;-93.5394248397029,44.0653170516904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",115,-93.53945461,44.06531865,-93.53941603,44.06528007
111,"[-93.5394634197029,44.0652398916904;-93.5394248397029,44.0652784716904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",116,-93.53945461,44.06528007,-93.53941603,44.06524149
112,"[-93.5394634197029,44.0652013116904;-93.5394248397029,44.0652398916904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",117,-93.53945461,44.06524149,-93.53941603,44.06520291
113,"[-93.5394634197029,44.0651627316904;-93.5394248397029,44.0652013116904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",118,-93.53945461,44.06520291,-93.53941603,44.06516433
114,"[-93.5394634197029,44.0651241516904;-93.5394248397029,44.0651627316904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",119,-93.53945461,44.06516433,-93.53941603,44.06512575
115,"[-93.5394634197029,44.0650855716904;-93.5394248397029,44.0651241516904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",120,-93.53945461,44.06512575,-93.53941603,44.06508717
116,"[-93.5394634197029,44.0650469916904;-93.5394248397029,44.0650855716904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",121,-93.53945461,44.06508717,-93.53941603,44.06504859
117,"[-93.5394634197029,44.0650084116904;-93.5394248397029,44.0650469916904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",122,-93.53945461,44.06504859,-93.53941603,44.06501001
118,"[-93.5394634197029,44.0649698316904;-93.5394248397029,44.0650084116904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",123,-93.53945461,44.06501001,-93.53941603,44.06497143
119,"[-93.5394634197029,44.0649312516904;-93.5394248397029,44.0649698316904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",124,-93.53945461,44.06497143,-93.53941603,44.06493285
120,"[-93.5394634197029,44.0648926716904;-93.5394248397029,44.0649312516904]","[-93.5394634197029,-93.5394248397029,-93.5394248397029,-93.5394634197029,-93.5394634197029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",125,-93.53945461,44.06493285,-93.53941603,44.06489427
121,"[-93.5394248397029,44.0656256916904;-93.5393862597029,44.0656642716904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",127,-93.53941603,44.06566587,-93.53937745,44.06562729
122,"[-93.5394248397029,44.0655871116904;-93.5393862597029,44.0656256916904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",128,-93.53941603,44.06562729,-93.53937745,44.06558871
123,"[-93.5394248397029,44.0655485316904;-93.5393862597029,44.0655871116904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",129,-93.53941603,44.06558871,-93.53937745,44.06555013
124,"[-93.5394248397029,44.0655099516904;-93.5393862597029,44.0655485316904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",130,-93.53941603,44.06555013,-93.53937745,44.06551155
125,"[-93.5394248397029,44.0654713716904;-93.5393862597029,44.0655099516904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",131,-93.53941603,44.06551155,-93.53937745,44.06547297
126,"[-93.5394248397029,44.0654327916904;-93.5393862597029,44.0654713716904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",132,-93.53941603,44.06547297,-93.53937745,44.06543439
127,"[-93.5394248397029,44.0653942116904;-93.5393862597029,44.0654327916904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",133,-93.53941603,44.06543439,-93.53937745,44.06539581
128,"[-93.5394248397029,44.0653556316904;-93.5393862597029,44.0653942116904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",134,-93.53941603,44.06539581,-93.53937745,44.06535723
129,"[-93.5394248397029,44.0653170516904;-93.5393862597029,44.0653556316904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",135,-93.53941603,44.06535723,-93.53937745,44.06531865
130,"[-93.5394248397029,44.0652784716904;-93.5393862597029,44.0653170516904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",136,-93.53941603,44.06531865,-93.53937745,44.06528007
131,"[-93.5394248397029,44.0652398916904;-93.5393862597029,44.0652784716904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",137,-93.53941603,44.06528007,-93.53937745,44.06524149
132,"[-93.5394248397029,44.0652013116904;-93.5393862597029,44.0652398916904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",138,-93.53941603,44.06524149,-93.53937745,44.06520291
133,"[-93.5394248397029,44.0651627316904;-93.5393862597029,44.0652013116904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",139,-93.53941603,44.06520291,-93.53937745,44.06516433
134,"[-93.5394248397029,44.0651241516904;-93.5393862597029,44.0651627316904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",140,-93.53941603,44.06516433,-93.53937745,44.06512575
135,"[-93.5394248397029,44.0650855716904;-93.5393862597029,44.0651241516904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",141,-93.53941603,44.06512575,-93.53937745,44.06508717
136,"[-93.5394248397029,44.0650469916904;-93.5393862597029,44.0650855716904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",142,-93.53941603,44.06508717,-93.53937745,44.06504859
137,"[-93.5394248397029,44.0650084116904;-93.5393862597029,44.0650469916904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",143,-93.53941603,44.06504859,-93.53937745,44.06501001
138,"[-93.5394248397029,44.0649698316904;-93.5393862597029,44.0650084116904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",144,-93.53941603,44.06501001,-93.53937745,44.06497143
139,"[-93.5394248397029,44.0649312516904;-93.5393862597029,44.0649698316904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",145,-93.53941603,44.06497143,-93.53937745,44.06493285
140,"[-93.5394248397029,44.0648926716904;-93.5393862597029,44.0649312516904]","[-93.5394248397029,-93.5393862597029,-93.5393862597029,-93.5394248397029,-93.5394248397029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",146,-93.53941603,44.06493285,-93.53937745,44.06489427
